TrackID,Title,Artist,Album,Genre,Length
005170,Labyrinth,Peter Biedermann,Live at WFMU 5/5/08 on Irene Trudel's show, 'genre_title': 'Folk',00:30
005171,Cover Up,Peter Biedermann,Live at WFMU 5/5/08 on Irene Trudel's show, 'genre_title': 'Folk',00:30
005191,Say What You Feel,caUSE co-MOTION,Live at WFMU on Michael Goodstein's Show on 9/13/2004, 'genre_title': 'Pop',00:30
005264,Classical Homicide,Dälek,Live at WFMU on Mike's Show on 7/11/2002, 'genre_title': 'Hip-Hop',00:30
005268,3 Rocks Blessed,Dälek,Live at WFMU on Mike's Show on 7/11/2002, 'genre_title': 'Hip-Hop',00:30
005376,The Clouds,Mary Halvorson and Jessica Pavone,Live at WFMU on Bethany's Show on 9/10/2006, 'genre_title': 'Folk',00:30
005381,Hartford,Mary Halvorson and Jessica Pavone,Live at WFMU on Bethany's Show on 9/10/2006, 'genre_title': 'Folk',00:30
005521,alone now,The Apartment,Three Forks, 'genre_title': 'Sound Collage',00:30
005879,Rock and Tree,Bob Wiseman,In Her Dream: Bob Wiseman Sings Wrench Tuttle, 'genre_title': 'Freak-Folk',00:30
005936,Traveling,Susanna,Live at WFMU on The Modern World w/ Trouble 1/22/09, 'genre_title': 'Singer-Songwriter',00:30
005940,When It Rains,Howard Fishman,Live at WFMU on Irene Trudel's Show 12/8/08, 'genre_title': 'Singer-Songwriter',00:30
006329,,Sheqer,Sheqer Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006330,,The Sounds of Taraab,Sounds of Taraab Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006331,2390,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006332,,Raya Brass Band,Raya Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006333,4154,Scott Wilson & Efendi,Scott Wilson & Efendi Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006342,Sami Abu Shumays,Zikrayat,Zikrayat Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006354,,The Sounds of Taraab,Sounds of Taraab Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006357,,Raya Brass Band,Raya Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006358,2064,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006360,8886,Orkestra Keyif,Keyif Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006363,3644,Scott Wilson & Efendi,Scott Wilson & Efendi Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006366,4103,Zikrayat,Zikrayat Live on WFMU from the 2009 Golden Festival in NYC,"[{'genre_id': '2',00:30
006367,,The Sounds of Taraab,Sounds of Taraab Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006368,2615,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006370,,Raya Brass Band,Raya Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006372,4813,Scott Wilson & Efendi,Scott Wilson & Efendi Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006373,6194,Orkestra Keyif,Keyif Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006376,2261,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006379,,The Sounds of Taraab,Sounds of Taraab Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006380,4450,Scott Wilson & Efendi,Scott Wilson & Efendi Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006381,,Raya Brass Band,Raya Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006382,,Sheqer,Sheqer Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006383,6200,Orkestra Keyif,Keyif Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006385,4825,Scott Wilson & Efendi,Scott Wilson & Efendi Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006387,,Raya Brass Band,Raya Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006389,,The Sounds of Taraab,Sounds of Taraab Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006390,2623,Kavala Brass Band,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006393,2259,Zikrayat,Zikrayat Live on WFMU from the 2009 Golden Festival in NYC,"[{'genre_id': '2',00:30
006394,,Sheqer,Sheqer Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006396,,Sheqer,Sheqer Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006406,The Hungry Stones,MV + EE,Live at WFMU on Trouble's show 2/19/2009, 'genre_title': 'Psych-Folk',00:30
006407,Huna Cosm,MV + EE,Live at WFMU on Trouble's show 2/19/2009, 'genre_title': 'Psych-Folk',00:30
006439,Crossover,EPMD,Live at ATP 2008, 'genre_title': 'Hip-Hop',00:30
006440,Rampage,EPMD,Live at ATP 2008, 'genre_title': 'Hip-Hop',00:30
006442,Richter Scale,EPMD,Live at ATP 2008, 'genre_title': 'Hip-Hop',00:30
006443,Music,EPMD,Live at ATP 2008, 'genre_title': 'Hip-Hop',00:30
006448,Please Listen To My Demo,EPMD,Live at ATP 2008, 'genre_title': 'Hip-Hop',00:30
006459, and actor.</p>",Zikrayat,Zikrayat Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006461,Florida Rain,Matt Bauer,Live at WFMU on Irene Trudel's show 6/9/2008, 'genre_title': 'Folk',00:30
006463,Are You the One?,Matt Bauer,Live at WFMU on Irene Trudel's show 6/9/2008, 'genre_title': 'Folk',00:30
006467,As She Came Out of  the Water,Matt Bauer,Live at WFMU on Irene Trudel's show 6/9/2008, 'genre_title': 'Folk',00:30
006469,7938,Orkestra Keyif,Keyif Live on WFMU from the 2009 Golden Festival in NYC, 'genre_title': 'International',00:30
006517,Stars,Sakura Madams,Live at WFMU on Keili's Show 11/28/08, 'genre_title': 'Rock',00:30
006519,Somebody To Love,Sakura Madams,Live at WFMU on Keili's Show 11/28/08, 'genre_title': 'Rock',00:30
006603,The Woods,Height With Friends,Live at WFMU on Keili's Show 1/25/09, 'genre_title': 'Hip-Hop',00:30
006605,Bad Weather,Height With Friends,Live at WFMU on Keili's Show 1/25/09, 'genre_title': 'Hip-Hop',00:30
006606,Smash Your Eyes,Height With Friends,Live at WFMU on Keili's Show 1/25/09, 'genre_title': 'Hip-Hop',00:30
006607,The World,Height With Friends,Live at WFMU on Keili's Show 1/25/09, 'genre_title': 'Hip-Hop',00:30
006608,Cavalcade Lagoons,Height With Friends,Live at WFMU on Keili's Show 1/25/09, 'genre_title': 'Hip-Hop',00:30
006609,2009,Height With Friends,Live at WFMU on Keili's Show 1/25/09, 'genre_title': 'Hip-Hop',00:30
006610,Clack Struck Twelve,Height With Friends,Live at WFMU on Keili's Show 1/25/09, 'genre_title': 'Hip-Hop',00:30
006611,Escape Tune,Height With Friends,Live at WFMU on Keili's Show 1/25/09, 'genre_title': 'Hip-Hop',00:30
006674,Introduction: (Re)percussions,Jarrod Fowler,'Percussion' As Percussion, 'genre_title': 'Noise',00:30
006675,The End of Senseless Beating,Jarrod Fowler,'Percussion' As Percussion, 'genre_title': 'Noise',00:30
006677,Index,Jarrod Fowler,'Percussion' As Percussion, 'genre_title': 'Noise',00:30
006679,Different Strokes for Different Folks,Jarrod Fowler,'Percussion' As Percussion, 'genre_title': 'Noise',00:30
006680,Sound of the City:  A Musician is Being Beaten,Jarrod Fowler,'Percussion' As Percussion, 'genre_title': 'Noise',00:30
006684,Preface,Jarrod Fowler,'Percussion' As Percussion, 'genre_title': 'Noise',00:30
006762,Western States,Matt Bauer,Live at WFMU on Irene Trudel's show 6/9/2008, 'genre_title': 'Folk',00:30
006776,Abflussbestattung / Verrat Am Metal,Japanische Kampfhorspiele,Live at WFMU on Airborne Event 6/8/2008, 'genre_title': 'Death-Metal',00:30
006778,Dresscode,Japanische Kampfhorspiele,Live at WFMU on Airborne Event 6/8/2008, 'genre_title': 'Death-Metal',00:30
006779,Castle By the Sea,Cath and Phil Tyler,Live at WFMU on Dan Bodah's Show on 4/6/2008, 'genre_title': 'Folk',00:30
006782,Sunshine,Cath and Phil Tyler,Live at WFMU on Dan Bodah's Show on 4/6/2008, 'genre_title': 'Folk',00:30
006783,Fisherman's Girl,Cath and Phil Tyler,Live at WFMU on Dan Bodah's Show on 4/6/2008, 'genre_title': 'Folk',00:30
006788,Tokugiri Star,Peelander-Z,Live at WFMU on The Cherry Blossom Clinic 6/21/2002, 'genre_title': 'Rock',00:30
006802,Spanish Civil War Tribute,Watcha Clan,Live at WFMU on Transpacific Sound Paradise 1/10/2009, 'genre_title': 'International',00:30
006803,Balkan Qoulou,Watcha Clan,Live at WFMU on Transpacific Sound Paradise 1/10/2009, 'genre_title': 'International',00:30
006854,Lost in Your,Lior,Live at WFMU on Irene Trudel's show 10/27/2008, 'genre_title': 'Folk',00:30
006855,This Old Love,Lior,Live at WFMU on Irene Trudel's show 10/27/2008, 'genre_title': 'Folk',00:30
006856,Autumn Flow,Lior,Live at WFMU on Irene Trudel's show 10/27/2008, 'genre_title': 'Folk',00:30
006857,Drone Trailer,MV + EE and Willie Lane,Live at WFMU on Dan Bodah's Show 8/17/2008, 'genre_title': 'Psych-Folk',00:30
007011,in sleepy electricity,junior85,sleepy, 'genre_title': 'Electronic',00:30
007373,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007374,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007375,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007376,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007377,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007378,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007379,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007381,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007383,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007385,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007386,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007388,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007391,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007393,,Lucky Dragons,Dark Falcon, 'genre_title': 'Audio Collage',00:30
007481,Seeing You Out,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007482,Seeing Things Intro,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007483,Doom Days,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007487,The Robot's Heel,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007488,The Discovery,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007489,Too Much to deal with,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007490,Follow That,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007491,broke Pimpin,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007492,In the Dark,BrokeMC,Seeing Things, 'genre_title': 'Hip-Hop',00:30
007495,,853,"Live at WFMU's SXSW Showcase at Spiro's in Austin,"[{'genre_id': '89',00:30
007526,Easy on the Eyes,Monk Turner,Love Story, 'genre_title': 'Pop',00:30
007527,With You,Monk Turner,Love Story, 'genre_title': 'Pop',00:30
007528,Game,Monk Turner,Love Story, 'genre_title': 'Pop',00:30
007529,Seeking,Monk Turner,Love Story, 'genre_title': 'Pop',00:30
007548,,Z'EV,Symphony #2: Elementalities, 'genre_title': 'Avant-Garde',00:30
007554,,Z'EV,Symphony #2: Elementalities, 'genre_title': 'Avant-Garde',00:30
007709,,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005, 'genre_title': 'Folk',00:30
007710,,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005, 'genre_title': 'Folk',00:30
007711,,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005, 'genre_title': 'Folk',00:30
007712,,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005, 'genre_title': 'Folk',00:30
007713,,Mia Doi Todd,Live at WFMU on Trouble's Show on 3/03/2005, 'genre_title': 'Folk',00:30
007872,en,Boss Hog,Live at WFMU on the Cherry Blossom Clinic 12/20/2008,,00:30
008056,Get It While You Can,The Dirtbombs,Live at WFMU on The Cherry Blossom Clinic on 10/25/2003, 'genre_title': 'Garage',00:30
008208,,2252,"Live at WFMU's Free Music Series,"[{'genre_id': '12',00:30
008256,Sugar In My Coffin,Curtis Eller,Live at WFMU on Irene Trudel's show 7/28/08, 'genre_title': 'Folk',00:30
008259,Always Sugar for the Horses,Curtis Eller,Live at WFMU on Irene Trudel's show 7/28/08, 'genre_title': 'Folk',00:30
008261,Black Diamond,Curtis Eller,Live at WFMU on Irene Trudel's show 7/28/08, 'genre_title': 'Folk',00:30
008345,Walter,Walter,Free Matter for the Blind Volume 3: Real Horrible, 'genre_title': 'Audio Collage',00:30
008357,,Free Matter for the Blind,Free Matter for the Blind Volume 4: Foreigner, 'genre_title': 'Avant-Garde',00:30
008363,,Free Matter for the Blind,Free Matter for the Blind Volume 4: Foreigner, 'genre_title': 'Avant-Garde',00:30
008372,variations on Foreigners,Dirty White Boy,Free Matter for the Blind Volume 4: Foreigner, 'genre_title': 'Audio Collage',00:30
008416,Track 33,Taal,Free Matter for the Blind Volume 5: FILE Under L.O.V.E., 'genre_title': 'Audio Collage',00:30
009152, (smallcock followed ViVi to china after only knowing her for days) pre-millennium madness,dj smallcock,Yinyue, 'genre_title': 'Avant-Garde',00:30
009155,en,Peeled Hearts Paste,Plover Brand, 'genre_title': 'Noise',00:30
009307,,Kitty Kadoogal,Confuse Red With Survival, 'genre_title': 'Noise',00:30
009476,1675,A Kombi,Music to Drive By, 'genre_title': 'Field Recordings',00:30
009477,3327,Justice Yeldham,Cicatrix, 'genre_title': 'Avant-Garde',00:30
009491,Rape Me,Toxic Lipstick,Poopin, 'genre_title': 'Electro-Punk',00:30
009505,1422,Justice Yeldham,Cicatrix, 'genre_title': 'Avant-Garde',00:30
009511,,Sic Alps,Description Of The Harbor, 'genre_title': 'Psych-Rock',00:30
009512,Eywat Setenafegagn,Getatchew Mekuria &amp; The Ex &amp; Guests,Moa Anbessa, 'genre_title': 'International',00:30
009513,,http://freemusicarchive.org/music/Old_Time_Relijun/Live_at_Southpaw_Brooklyn_for_WFMUs_Free_Music_Series_Oct_13_2007/,"Live at Southpaw,music/WFMU/Old_Time_Relijun/Live_at_Southpaw_Brooklyn_for_WFMUs_Free_Music_Series_Oct_13_2007/Old_Time_Relijun_-_13_-_Cold_Water.mp3,00:30
009550,Slippershell,Kristin Hersh,Speedbath (working), 'genre_title': 'Rock',00:30
009553,Morning Birds,Kristin Hersh,Speedbath (working), 'genre_title': 'Rock',00:30
009555,Krait,Kristin Hersh,Speedbath (working), 'genre_title': 'Rock',00:30
009557,Moan,Kristin Hersh,Speedbath (working), 'genre_title': 'Rock',00:30
009559,Mississippi Kite,Kristin Hersh,Speedbath (working), 'genre_title': 'Rock',00:30
009560,Fortune,Kristin Hersh,Speedbath (working), 'genre_title': 'Rock',00:30
009678,1785,2268,"Egg,"[{'genre_id': '38',00:30
009721,1986,Justice Yeldham,Justice Yeldham & the Drummer Who Wishes to Remain Namesless, 'genre_title': 'Avant-Garde',00:30
009846,,Mattin,Proletarian of Noise, 'genre_title': 'Avant-Garde',00:30
009887,All I Ever Wanted,Meg Baird,James Blackshaw & Meg Baird - Live At ISSUE Project Room 3/7/09, 'genre_title': 'Folk',00:30
009888,Cross,James Blackshaw,James Blackshaw & Meg Baird - Live At ISSUE Project Room 3/7/09, 'genre_title': 'Folk',00:30
009918,2080,Sissy Spacek,French Record, 'genre_title': 'Audio Collage',00:30
009962,Amour,Avec Noir,Avec Noir, 'genre_title': 'Electro-Punk',00:30
010186,Love To C You Dance (Premixed),Dubyouth Soundsystem,Music Beyond No Borders Vol. 1, 'genre_title': 'Reggae - Dub',00:30
010192,Fucking Exotic Bitches,The Professional Savage,RIP Syringe Stick Up Mama, 'genre_title': 'Alternative Hip-Hop',00:30
010250,Tree Symphony,JayDee,Free Matter for the Blind Volume 6: Mysterious Worldz (Light Side), 'genre_title': 'Compilation',00:30
010374,2679,Sodadosa,Murmuring Chaos, 'genre_title': 'Noise',00:30
010375,2765,Sodadosa,Murmuring Chaos, 'genre_title': 'Noise',00:30
010376,2240,Sodadosa,Murmuring Chaos, 'genre_title': 'Noise',00:30
010377,6104,Sodadosa,Murmuring Chaos, 'genre_title': 'Noise',00:30
010381,Baron in the Trees,Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010382,New Dish Rag,Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010383,Graceless Lady,Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010384,Blood Mumble,Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010385,Curee,Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010386,The Birds &amp; The Herds,Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010387,Tease it Like a Cop,Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010388,Night Lighter,Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010389,Terrapin (oh! syd),Big Blood,Big Blood & The Bleedin' Hearts, 'genre_title': 'Folk',00:30
010435,,Funky Terrorist,Volume II, 'genre_title': 'Audio Collage',00:30
010438,Little Lepers,Big Blood,The Grove, 'genre_title': 'Folk',00:30
010439,In The Light Of The Moon,Big Blood,The Grove, 'genre_title': 'Folk',00:30
010440,No Gravity Blues,Big Blood,The Grove, 'genre_title': 'Folk',00:30
010441,In The Shade,Big Blood,The Grove, 'genre_title': 'Folk',00:30
010442,Something Brighter Than The News,Big Blood,The Grove, 'genre_title': 'Folk',00:30
010443,Beast (1 Beast),Big Blood,The Grove, 'genre_title': 'Folk',00:30
010444,Restless Purity,Big Blood,The Grove, 'genre_title': 'Folk',00:30
010447,Low Gravity Blues,Big Blood,The Grove, 'genre_title': 'Folk',00:30
010458,Highway,Uke of Spaces Corners,A Streams Area or: Watershed, 'genre_title': 'Folk',00:30
010480,Adversaries &amp; Enemies,Big Blood,Sew Your Wild Days Tour Vol. 1, 'genre_title': 'Folk',00:30
010481,Spit Shine,Big Blood,Sew Your Wild Days Tour Vol. 1, 'genre_title': 'Folk',00:30
010485,Song For Baltimore,Big Blood,Sew Your Wild Days Tour Vol. 1, 'genre_title': 'Folk',00:30
010521,boys boys boys,Sabrina,Volume I, 'genre_title': 'Unclassifiable',00:30
010527,r u serious,Funky Terrorist,Volume I, 'genre_title': 'Unclassifiable',00:30
010535,azaria vs the spaceman,Scratch My Nose,Volume I, 'genre_title': 'Unclassifiable',00:30
010541,.,Sports bra,Volume I, 'genre_title': 'Unclassifiable',00:30
010575,Bobb Trimble,Bobb Trimble,Harvest of Dreams, 'genre_title': 'Psych-Folk',00:30
010577,Bobb Trimble,Bobb Trimble,Iron Curtain Innocence, 'genre_title': 'Psych-Folk',00:30
010668,"999,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010669,"1,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010670,Letting You,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010671,Discipline,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010672,Echoplex,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010673,Head Down,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010674,Lights in the Sky,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010675,Corona Radiata,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010676,The Four of Us are Dying,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010677,Demon Seed,Nine Inch Nails,The Slip, 'genre_title': 'Industrial',00:30
010678,1,http://freemusicarchive.org/music/Big_Blood/Space_Gallery_Jan_27_2007_Sahara_Club_Jan_28_2007/,"Space Gallery Jan. 27,music/WFMU/Big_Blood/Space_Gallery_Jan_27_2007_Sahara_Club_Jan_28_2007/Big_Blood_-_01_-_Glory_Daze.mp3,00:30
